S.NO|A.NO|COM|O.RANK|C.RANK|MARK|C.CODE|BRANCH|CHOICE NO|A.CATEGORY
1958|174363|BC|2952|1726|189|2007|EE|3|OC
1959|151595|OC|2953|-|189|1219|CS|1|OC
1960|205545|MBC/DNC|2955|437|189|0001|ME|6|MBC_DNC
1961|160940|BCM|2959|80|189|5008|EC|1|BCM
1962|144646|BC|2960|1730|189|2007|CM|11|BC
1963|169153|BC|2961|1731|189|2007|ME|3|OC
1964|105916|BC|2962|1732|189|2006|MF|4|BC
1965|106616|MBC/DNC|2963|439|189|2006|CM|1|MBC_DNC
1966|229418|BC|2964|1733|189|2007|CM|10|BC
1967|241978|BC|2965|1734|189|1315|EE|19|BC
1968|239233|MBC/DNC|2968|441|189|0001|EM|2|MBC_DNC
1969|149864|OC|2969|-|189|5008|EM|2|OC
1970|140871|BC|2971|1737|189|0004|EI|5|BC
1971|108147|OC|2972|-|189|2712|CS|6|OC
1972|237447|BC|2973|1738|189|5008|ME|4|OC
1973|107474|OC|2974|-|189|1315|CH|9|OC
1974|152020|MBC/DNC|2975|442|189|0001|IM|3|MBC_DNC
1975|180888|BC|2976|1739|189|2007|IM|10|OC
1976|158502|BC|2977|1740|189|0004|EI|12|BC
1977|160821|BCM|2979|81|189|2006|CM|7|BCM
1978|162619|MBC/DNC|2980|444|189|0005|CS|5|OC
1979|179221|BC|2982|1742|189|2005|EC|4|OC
1980|178335|BC|2983|1743|189|2005|EC|5|BC
1981|151180|BC|2984|1744|189|2006|MF|6|BC
1982|183081|MBC/DNC|2985|445|189|2006|CM|6|MBC_DNC
1983|146392|BC|2987|1746|189|2007|CM|10|BC
1984|226686|BC|2988|1747|189|0004|EI|7|BC
1985|190396|BC|2989|1748|189|5008|EC|16|BC
1986|173238|BCM|2991|82|189|0001|IM|2|BCM
1987|182631|MBC/DNC|2994|446|189|0001|EM|2|MBC_DNC
1988|247997|BC|2995|1752|189|1399|CS|2|OC
1989|104275|BC|2996|1753|189|2005|IT|2|OC
1990|176522|BC|2997|1754|189|2007|ME|6|OC
1991|106332|MBC/DNC|2998|447|189|2007|EC|2|MBC_DNC
1992|179373|BC|3000|1756|189|2006|MF|10|BC
1993|103503|BC|3001|1757|189|5008|EM|13|OC
1994|199100|BC|3004|1759|189|2739|CS|1|OC
1995|208979|BC|3005|1760|189|1399|EC|4|OC
1996|185912|BC|3008|1763|189|0002|CL|2|OC
1997|144820|MBC/DNC|3010|448|189|0001|ME|1|MBC_DNC
1998|156792|BC|3011|1765|189|2007|EC|4|BC
1999|160374|BC|3012|1766|189|0001|IE|4|OC
2000|172863|BC|3013|1767|189|2005|EC|6|BC
2001|225644|BC|3014|1768|189|2006|MF|5|BC
2002|121687|BC|3015|1769|189|2377|CS|10|BC
2003|185636|BC|3018|1771|189|2007|EE|3|OC
2004|164223|MBC/DNC|3019|449|189|5008|EE|1|OC
2005|225678|BC|3020|1772|189|1315|EE|3|BC
2006|227825|BC|3022|1773|189|0001|CE|8|BC
2007|200023|OC|3023|-|189|1317|CS|6|OC
2008|179227|BC|3024|1774|189|2007|EC|8|BC
2009|129095|OC|3025|-|189|2712|CS|7|OC
2010|180293|OC|3027|-|189|1219|CS|15|OC
2011|133914|OC|3029|-|189|1315|BM|2|OC
2012|165052|BC|3030|1777|189|5008|CM|13|BC
2013|126037|MBC/DNC|3031|450|189|1211|BT|1|OC
2014|192288|BC|3032|1778|189|2005|EC|3|BC
2015|167742|BC|3033|1779|189|0001|CE|18|BC
2016|121071|BC|3036|1780|189|1315|EE|11|BC
2017|164362|BC|3037|1781|189|5008|CM|10|BC
2018|141594|OC|3038|-|189|1219|EC|2|OC
2019|235726|OC|3039|-|189|1315|ME|1|OC
2020|245533|MBC/DNC|3040|451|189|0001|EM|3|MBC_DNC
2021|192462|OC|3045|-|189|1219|CS|12|OC
2022|148229|SC|3046|90|189|0001|ME|1|SC
2023|172802|BC|3047|1785|189|2007|EC|14|BC
2024|123507|BC|3049|1787|189|2007|CM|8|BC
2025|148997|BCM|3050|83|189|2711|EC|1|OC
2026|252677|OC|3051|-|189|2006|BY|5|OC
2027|171128|BC|3052|1788|189|2007|EC|10|BC
2028|186508|BC|3053|1789|189|2006|RA|7|OC
2029|124313|OC|3054|-|189|2007|EE|8|OC
2030|157780|BC|3055|1790|189|2377|CS|3|BC
2031|128332|MBC/DNC|3056|452|189|0001|IM|3|MBC_DNC
2032|240107|MBC/DNC|3057|453|189|0001|EM|2|MBC_DNC
2033|179915|BC|3058|1791|189|2007|IM|14|OC
2034|165187|BC|3059|1792|189|2005|CS|4|BC
2035|223745|BC|3061|1793|189|1315|ME|3|OC
2036|158779|OC|3062|-|189|2622|CS|11|OC
2037|119194|BC|3063|1794|189|0002|CH|14|BC
2038|123242|OC|3064|-|189|2005|IT|2|OC
2039|128160|BC|3065|1795|189|2007|EC|17|BC
2040|138618|OC|3066|-|189|2007|EM|5|OC
2041|138071|BC|3068|1797|189|1210|CS|12|OC
2042|174060|OC|3070|-|189|1324|EC|6|OC
2043|126598|MBC/DNC|3071|455|189|0001|IM|5|MBC_DNC
2044|148479|BC|3074|1798|189|1219|CS|9|OC
2045|185177|SC|3075|91|189|0001|CM|2|SC
2046|194365|BC|3078|1799|189|2377|EC|4|OC
2047|147206|OC|3079|-|189|0002|CL|3|OC
2048|142806|SC|3083|92|189|0004|EC|1|SC
2049|179083|BC|3084|1803|189|2005|EE|1|OC
2050|127089|BC|3086|1805|189|1219|CS|7|OC
2051|122083|BC|3087|1806|189|2377|CS|6|BC
2052|225911|BC|3088|1807|189|1315|EE|8|BC
2053|140992|OC|3090|-|189|2007|ME|23|OC
2054|127044|BC|3091|1809|189|1219|EC|15|OC
2055|128214|MBC/DNC|3092|458|189|1315|CS|3|MBC_DNC
2056|107634|BC|3094|1811|189|5008|EC|4|BC
2057|168868|MBC/DNC|3098|459|189|0004|MF|1|MBC_DNC
2058|124570|MBC/DNC|3099|460|189|0004|EM|4|MBC_DNC
2059|123096|BC|3100|1813|189|2007|ME|1|OC
2060|120352|BC|3101|1814|189|0001|CE|5|BC
2061|142847|BC|3102|1815|189|1315|EE|17|BC
2062|188487|BC|3104|1816|189|2005|CS|4|BC
2063|223512|MBC/DNC|3105|462|189|0004|EI|4|MBC_DNC
2064|210227|MBC/DNC|3106|463|189|0004|AE|1|MBC_DNC
2065|225052|BC|3107|1817|189|0002|FS|1|OC
2066|198369|MBC/DNC|3108|464|189|0004|PR|1|OC
2067|146590|BC|3109|1818|189|2377|CS|5|BC
2068|140363|OC|3111|-|189|2006|BS|1|OC
2069|229587|OC|3112|-|189|2005|IT|13|OC
2070|195420|BC|3116|1819|189|0004|EI|11|BC
2071|123810|BC|3117|1820|189|2007|CM|16|BC
2072|192406|SC|3118|93|189|2377|CS|2|SC
2073|181604|OC|3121|-|189|2005|IB|2|OC
2074|133608|BC|3122|1823|189|2007|CM|11|BC
2075|171203|OC|3125|-|189|2007|EM|25|OC
2076|130355|BC|3126|1826|189|0002|TX|2|OC
2077|133355|SC|3129|94|189|0004|EC|2|SC
2078|162825|BC|3133|1829|189|2005|EC|1|BC
2079|191115|BC|3135|1831|189|2007|EC|3|BC
2080|223642|BC|3138|1833|189|2005|EC|1|BC
2081|152005|BCM|3139|85|189|2006|EC|1|BCM
2082|184375|BCM|3140|86|189|0004|CM|8|BCM
2083|153492|BC|3141|1834|189|2377|CS|6|BC
2084|164648|OC|3142|-|189|1219|IT|10|OC
2085|177683|BC|3144|1836|189|1315|ME|6|BC
2086|102600|BC|3145|1837|189|0001|CE|5|BC
2087|177022|BCM|3146|87|189|5012|CC|1|BCM
2088|151215|BC|3147|1838|189|2005|ME|4|OC
2089|166604|MBC/DNC|3148|465|189|0001|IM|3|MBC_DNC
2090|168576|BC|3148A|1838A|189|0002|CR|1|OC
2091|179075|MBC/DNC|3149|466|189|0001|EM|2|MBC_DNC
2092|152038|OC|3151|-|189|2006|MS|16|OC
2093|164084|OC|3152|-|189|1219|ME|14|OC
2094|100099|BC|3158|1842|189|2005|CS|10|BC
2095|175596|SC|3159|95|189|1317|BT|1|OC
2096|166144|OC|3160|-|189|5008|IM|14|OC
2097|106731|MBC/DNC|3162|470|189|2006|CM|1|MBC_DNC
2098|181731|BC|3163|1843|189|0004|EI|6|BC
2099|201710|MBC/DNC|3164|471|188.75|0004|MF|2|MBC_DNC
2100|248522|MBC/DNC|3165|472|188.75|0004|AE|1|MBC_DNC
2101|178256|MBC/DNC|3166|473|188.75|2007|CS|1|MBC_DNC
2102|179751|SC|3167|97|188.75|0001|BY|1|SC
2103|121261|SC|3168|98|188.75|0002|IB|1|SC
2104|226889|BC|3170|1845|188.75|5008|EE|3|OC
2105|182481|BC|3175|1850|188.75|5008|CM|7|BC
2106|173326|MBC/DNC|3176|474|188.75|2006|ME|3|MBC_DNC
2107|196363|MBC/DNC|3177|475|188.75|0004|EM|4|MBC_DNC
2108|249468|BC|3178|1851|188.75|0004|AU|14|OC
2109|246434|BC|3179|1852|188.75|0001|CE|1|BC
2110|170268|OC|3180|-|188.75|2006|CE|7|OC
2111|227194|BC|3181|1853|188.75|0002|CH|5|BC
2112|250703|BC|3185|1856|188.67|2377|CS|16|BC
2113|138736|BC|3186|1857|188.5|2007|ME|2|OC
2114|151230|BC|3190|1860|188.5|5008|ME|5|OC
2115|123097|MBC/DNC|3191|476|188.5|1118|BM|1|OC
2116|153319|OC|3192|-|188.5|2005|EE|5|OC
2117|252710|MBC/DNC|3193|477|188.5|1315|EC|4|MBC_DNC
2118|208828|BC|3194|1861|188.5|0001|GI|1|OC
2119|190495|MBC/DNC|3195|478|188.5|0001|IM|3|MBC_DNC
2120|135491|MBC/DNC|3198|480|188.5|0001|MI|1|OC
2121|242679|BC|3199|1863|188.5|5008|CM|6|BC
2122|145327|BC|3201|1864|188.5|2741|CS|1|OC
2123|139462|BC|3202|1865|188.5|4974|ME|1|OC
2124|125079|BC|3204|1866|188.5|2712|CS|5|OC
2125|108500|BC|3208|1868|188.5|2007|CM|6|BC
2126|246657|BC|3209|1869|188.5|2005|CS|6|BC
2127|198439|BC|3211|1870|188.5|2608|EE|1|OC
2128|187372|BC|3212|1871|188.5|2007|CM|10|BC
2129|103358|BC|3213|1872|188.5|2007|EC|20|BC
2130|125361|MBC/DNC|3214|484|188.5|0004|PR|1|OC
2131|166064|SC|3215|100|188.5|1399|MC|1|OC
2132|151822|MBC/DNC|3216|485|188.5|1309|CS|3|OC
2133|187590|BC|3217|1873|188.5|2007|EM|8|OC
2134|207256|MBC/DNC|3222|487|188.5|0001|ME|2|MBC_DNC
2135|135419|BC|3223|1877|188.5|0004|EI|13|BC
2136|163105|BC|3224|1878|188.5|1315|EE|20|BC
2137|195652|BC|3225|1879|188.5|1315|EE|12|BC
2138|172326|MBC/DNC|3229|488|188.5|0001|MN|1|OC
2139|200074|MBC/DNC|3230|489|188.5|0001|CE|2|MBC_DNC
2140|166623|BC|3232|1880|188.5|1315|EE|13|BC
2141|171562|OC|3233|-|188.5|2712|CS|8|OC
2142|142987|BC|3234|1881|188.5|5008|IM|3|OC
2143|145787|BC|3235|1882|188.5|2007|EE|2|OC
2144|167712|MBC/DNC|3236|491|188.5|2025|EC|3|OC
2145|152920|BCM|3237|90|188.5|0004|CM|7|BCM
2146|106148|MBC/DNC|3239|492|188.5|0001|BY|1|MBC_DNC
2147|188564|MBC/DNC|3240|493|188.5|2006|CE|1|OC
2148|103441|OC|3241|-|188.5|1219|IT|10|OC
2149|172058|BC|3243|1884|188.5|0001|CE|4|BC
2150|149501|OC|3244|-|188.5|0002|CL|2|OC
2151|142138|BC|3246|1886|188.5|0004|AU|4|OC
2152|123567|BC|3247|1887|188.5|1211|CS|5|OC
2153|120474|BC|3249|1888|188.5|2712|BT|1|OC
2154|127077|BCM|3250|92|188.5|1315|EE|7|BCM
2155|144507|MBC/DNC|3251|494|188.5|0004|AE|1|MBC_DNC
2156|185452|BC|3252|1889|188.5|2005|CS|1|BC
2157|135841|BC|3253|1890|188.5|2712|EC|8|OC
2158|187711|BC|3254|1891|188.5|2702|EC|3|OC
2159|225412|BC|3255|1892|188.5|0004|EI|11|BC
2160|122100|BC|3256|1893|188.5|0001|CE|4|BC
2161|191461|MBC/DNC|3257|495|188.5|2006|EM|2|MBC_DNC
2162|184473|BC|3258|1894|188.5|2005|CS|5|BC
2163|223529|BC|3259|1895|188.5|2712|EC|3|OC
2164|119678|BC|3260|1896|188.5|0002|CH|1|BC
2165|126987|OC|3263|-|188.5|1219|IT|14|OC
2166|210641|BC|3266|1899|188.5|1315|EE|9|BC
2167|195777|MBC/DNC|3269|496|188.5|0004|EM|8|MBC_DNC
2168|120653|OC|3273|-|188.5|1219|EC|8|OC
2169|165722|BC|3274|1904|188.5|5008|CM|7|BC
2170|168812|BC|3277|1906|188.5|5008|EC|3|BC
2171|166728|BC|3281|1908|188.5|1315|EE|10|BC
2172|105787|OC|3283|-|188.5|1315|BM|4|OC
2173|129677|BC|3284|1909|188.5|5008|CM|19|BC
2174|122907|BC|3288|1912|188.5|2615|CS|1|OC
2175|178531|MBC/DNC|3290|500|188.5|0004|EM|5|MBC_DNC
2176|183545|OC|3291|-|188.5|1399|EC|2|OC
2177|189389|BC|3292|1913|188.5|2377|CS|8|BC
2178|101176|SC|3294|101|188.5|0004|CS|2|SC
2179|195290|BC|3296|1915|188.5|2712|CS|11|OC
2180|193102|BC|3297|1916|188.5|1315|EE|4|BC
2181|150211|OC|3298|-|188.5|5901|CE|8|OC
2182|122002|OC|3299|-|188.5|1399|CS|1|OC
2183|106265|OC|3300|-|188.5|5008|EE|18|OC
2184|146760|BC|3303|1917|188.5|1399|IT|5|OC
2185|123212|BC|3304|1918|188.5|0001|IE|4|OC
2186|183187|BC|3308|1921|188.5|1315|EE|9|BC
2187|206095|OC|3309|-|188.5|2007|ME|5|OC
2188|141752|BC|3311|1922|188.5|2007|EM|21|OC
2189|147687|BC|3314|1925|188.5|0002|PM|1|OC
2190|202656|OC|3316|-|188.5|0002|FS|1|OC
2191|179738|OC|3317|-|188.5|2007|EM|23|OC
2192|186129|BC|3318|1926|188.5|1315|EE|9|BC
2193|171637|BC|3319|1927|188.5|0004|EI|8|BC
2194|140385|BC|3321|1928|188.5|5008|CM|8|BC
2195|157200|BC|3322|1929|188.5|1315|ME|8|BC
2196|180844|MBC/DNC|3324|503|188.5|2005|CS|1|MBC_DNC
2197|130915|BC|3325|1930|188.5|0004|AU|6|OC
2198|226086|BC|3326|1931|188.5|1315|EE|13|BC
2199|167917|MBC/DNC|3327|504|188.5|0004|AE|1|MBC_DNC
2200|157177|BC|3328|1932|188.5|0004|RP|2|OC
2201|190888|BC|3329|1933|188.5|1315|EE|4|BC
2202|178162|OC|3330|-|188.5|1516|EC|5|OC
2203|181306|BCM|3331|95|188.5|0004|IM|8|BCM
2204|129729|BC|3332|1934|188.5|5008|ME|5|OC
2205|180275|BC|3333|1935|188.5|0005|CS|4|OC
2206|148706|BC|3334|1936|188.5|1219|EC|6|OC
2207|129673|OC|3335|-|188.5|2007|IM|3|OC
2208|189259|SC|3336|102|188.5|0004|EC|2|SC
2209|137815|MBC/DNC|3337|505|188.5|0001|IM|6|MBC_DNC
2210|139848|BCM|3338|96|188.5|5022|EC|1|OC
2211|166430|BC|3339|1937|188.5|2005|EC|2|BC
2212|163962|BC|3340|1938|188.5|1315|ME|16|BC
2213|186770|MBC/DNC|3342|506|188.5|0001|IM|5|MBC_DNC
2214|172846|OC|3344|-|188.5|2377|EC|11|OC
2215|190526|BC|3345|1941|188.5|5008|CM|9|BC
2216|120114|OC|3346|-|188.5|5008|IM|3|OC
2217|232474|BC|3347|1942|188.5|2005|CS|8|BC
2218|243448|BC|3350|1945|188.5|2005|EC|4|BC
2219|190882|BC|3351|1946|188.5|2007|EE|4|OC
2220|180402|OC|3353|-|188.5|0005|CS|4|OC
2221|127952|BC|3356|1947|188.5|2007|IM|17|OC
2222|164065|OC|3357|-|188.5|1309|EC|3|OC
2223|156327|SC|3358|103|188.5|0001|EE|2|SC
2224|165213|BC|3359|1948|188.5|5008|EE|5|OC
2225|157812|OC|3360|-|188.5|2007|EM|10|OC
2226|125711|BC|3361|1949|188.5|2007|ME|5|OC
2227|103795|MBC/DNC|3362|509|188.5|1315|CS|5|MBC_DNC
2228|233431|BC|3363|1950|188.5|2007|EM|14|OC
2229|147017|SCA|3364|9|188.5|0001|ME|1|SCA
2230|180264|BC|3365|1951|188.5|1219|EC|7|OC
2231|137009|OC|3366|-|188.5|2005|EE|12|OC
2232|145802|BC|3367|1952|188.5|2712|EC|3|OC
2233|164270|BC|3368|1953|188.5|0004|AU|4|OC
2234|107123|BC|3370|1954|188.5|5008|CM|11|BC
2235|102493|MBC/DNC|3372|512|188.5|0001|ME|1|MBC_DNC
2236|134296|BC|3373|1955|188.5|2005|IT|2|OC
2237|162227|BC|3376|1957|188.5|5008|EE|1|OC
2238|158231|BC|3377|1958|188.5|2007|EM|13|OC
2239|132823|BC|3378|1959|188.5|0001|MI|3|OC
2240|187092|BC|3379|1960|188.5|5008|CM|2|BC
2241|170676|BC|3380|1961|188.5|5008|IM|7|OC
2242|139710|BC|3383|1962|188.5|2712|CS|9|OC
2243|226029|SC|3385|105|188.5|2005|EC|1|SC
2244|140742|MBC/DNC|3386|514|188.5|3819|EC|1|OC
2245|178573|BC|3389|1966|188.5|2007|EE|5|OC
2246|106684|BC|3390|1967|188.5|5530|EC|1|OC
2247|190417|OC|3391|-|188.5|1113|IT|4|OC
2248|120561|BC|3392|1968|188.5|5008|EE|3|OC
2249|170252|BC|3393|1969|188.5|2006|CE|6|OC
2250|138986|BC|3396|1970|188.5|0004|AU|7|OC
2251|190099|BC|3397|1971|188.5|2343|HT|1|OC
2252|164571|BC|3399|1973|188.5|1315|EE|14|BC
2253|207178|MBC/DNC|3400|517|188.5|0004|EM|4|MBC_DNC
2254|151586|BC|3402|1974|188.5|2615|EC|4|OC
2255|171789|MBC/DNC|3403|518|188.5|0004|IM|6|MBC_DNC
2256|151212|OC|3403A|-|188.33|5008|EM|18|OC
2257|246550|BC|3404|1975|188.25|0001|PT|5|OC
2258|143485|BC|3405|1976|188.25|4971|CS|1|OC
2259|183814|BC|3406|1977|188.25|2005|EC|6|BC
2260|178312|BC|3407|1978|188.25|2007|EE|7|OC
2261|242947|BC|3409|1980|188.25|0001|BY|1|BC
2262|206198|MBC/DNC|3410|519|188.25|0001|CE|1|MBC_DNC
2263|206307|BC|3413|1983|188.25|2007|IM|10|OC
2264|189005|BC|3418|1987|188.25|1219|CS|8|BC
2265|141992|BC|3419|1988|188.25|1309|IT|6|OC
2266|239080|BC|3420|1989|188.25|1419|EC|1|OC
2267|208188|BC|3421|1990|188.25|1450|CS|14|OC
2268|235622|BC|3422|1991|188.25|2712|EC|3|OC
2269|197813|BC|3423|1992|188.25|0002|IB|1|BC
2270|209042|MBC/DNC|3424|521|188.25|0001|ME|3|MBC_DNC
2271|208154|BC|3426|1994|188.25|1219|CS|8|BC
2272|225650|MBC/DNC|3427|522|188.25|0004|EM|4|MBC_DNC
2273|212312|MBC/DNC|3431|524|188.25|2615|ME|1|OC
2274|162840|BC|3433|1996|188.25|2736|IT|2|OC
2275|237775|BC|3434|1997|188|0004|AU|4|OC
2276|225993|BC|3435|1998|188|5008|CM|7|BC
2277|191906|BC|3438|2000|188|2006|BS|1|BC
2278|180758|BC|3439|2001|188|2005|EC|3|BC
2279|236082|BCM|3440|97|188|0004|EM|8|BCM
2280|122262|OC|3444|-|188|5008|IM|3|OC
2281|207105|BC|3445|2004|188|2622|CS|1|OC
2282|213519|BC|3446|2005|188|2006|BY|1|OC
2283|240222|BC|3447|2006|188|2005|CE|2|OC
2284|119749|BC|3449|2007|188|0001|BY|7|BC
2285|239524|BC|3451|2009|188|2006|BS|2|BC
2286|192775|MBC/DNC|3452|526|188|2377|EC|6|OC
2287|158403|BC|3453|2010|188|2006|RA|1|BC
2288|169709|BC|3454|2011|188|2007|IM|5|OC
2289|178827|BC|3455|2012|188|0001|MN|9|OC
2290|235150|BC|3456|2013|188|2661|EE|1|OC
2291|172544|BC|3459|2014|188|2006|CE|2|BC
2292|100799|BC|3462|2017|188|1113|CS|11|OC
2293|225319|MBC/DNC|3463|527|188|0004|AE|1|MBC_DNC
2294|246222|BC|3464|2018|188|2622|CH|1|OC
2295|211255|BC|3465|2019|188|2007|EM|10|OC
2296|144509|BC|3466|2020|188|5008|EE|4|OC
2297|125163|BC|3468|2022|188|2006|BS|1|BC
2298|183824|BC|3469|2023|188|2006|BS|5|BC
2299|199450|BC|3470|2024|188|2711|EC|9|OC
2300|184876|OC|3471|-|188|1419|EI|7|OC
2301|133230|BC|3473|2026|188|5008|EE|15|OC
2302|184699|BC|3475|2027|188|2007|ME|10|OC
2303|233309|BC|3477|2028|188|2007|EM|7|OC
2304|126609|BC|3478|2029|188|0001|MN|13|OC
2305|247247|MBC/DNC|3479|528|188|1315|CS|3|MBC_DNC
2306|164620|BC|3480|2030|188|1315|CE|13|OC
2307|103929|OC|3482|-|188|1210|CS|1|OC
2308|251238|MBC/DNC|3483|529|188|0001|BY|1|MBC_DNC
2309|106911|MBC/DNC|3484|530|188|0004|AE|1|MBC_DNC
2310|242292|OC|3486|-|188|1219|ME|3|OC
2311|165271|BC|3488|2034|188|2005|EC|6|BC
2312|189076|BC|3489|2035|188|2006|RA|1|BC
2313|203467|BC|3490|2036|188|2007|EM|11|OC
2314|171513|BC|3491|2037|188|5008|ME|10|OC
2315|192447|MBC/DNC|3492|531|188|2007|EC|3|MBC_DNC
2316|192930|BCM|3493|98|188|0001|BY|1|BCM
2317|127682|BC|3494|2038|188|1315|BM|2|OC
2318|101395|BC|3495|2039|188|2006|BS|1|BC
2319|179305|MBC/DNC|3496|532|188|0001|ME|2|MBC_DNC
2320|181356|BC|3498|2041|188|5008|EM|3|OC
2321|187916|BC|3499|2042|188|0002|CL|15|OC
2322|159712|MBC/DNC|3500|533|188|0001|CE|1|MBC_DNC
2323|149191|BC|3503|2045|188|5008|CM|2|BC
2324|177763|BC|3504|2046|188|1450|CS|13|OC
2325|162385|BC|3505|2047|188|2712|CS|14|OC
2326|135155|SC|3506|111|188|0001|CE|1|SC
2327|148224|BC|3507|2048|188|1113|EC|7|OC
2328|200690|BC|3510|2050|188|2005|EE|5|OC
2329|103722|BC|3513|2053|188|2377|EE|3|OC
2330|128335|BC|3514|2054|188|2712|EC|3|OC
2331|137957|BC|3515|2055|188|2007|CH|1|OC
2332|178846|BC|3516|2056|188|0004|AS|8|OC
2333|189757|BC|3517|2057|188|1113|CS|7|OC
2334|182101|BC|3519|2059|188|5008|CM|10|BC
2335|141254|BC|3520|2060|188|1317|CS|4|OC
2336|248853|OC|3521|-|188|2712|CS|15|OC
2337|234506|OC|3523|-|188|5008|IM|7|OC
2338|204594|BC|3525|2062|188|1399|CS|1|OC
2339|196941|BC|3526|2063|188|2006|RA|16|BC
2340|125840|MBC/DNC|3527|534|188|0001|ME|1|MBC_DNC
2341|148295|OC|3528|-|188|5008|IM|19|OC
2342|196105|MBC/DNC|3529|535|188|1315|CS|3|MBC_DNC
2343|185800|OC|3530|-|188|1113|EC|6|OC
2344|179416|BC|3531|2064|188|1219|CS|9|BC
2345|155258|BCM|3533|99|188|2006|EE|3|BCM
2346|210612|BC|3535|2065|188|2007|IM|6|OC
2347|138396|OC|3536|-|188|2006|BY|2|OC
2348|226319|BC|3537|2066|188|0004|AU|17|OC
2349|149841|BC|3538|2067|188|1315|ME|2|BC
2350|165996|OC|3539|-|188|1311|ME|4|OC
2351|168752|BC|3540|2068|188|2006|MS|1|OC
2352|152184|BC|3541|2069|188|5008|IM|10|OC
2353|167423|BC|3542|2070|188|2377|EC|11|OC
2354|131624|BC|3544|2072|188|1315|ME|3|BC
2355|183417|BC|3545|2073|188|5008|IM|15|OC
2356|132583|BC|3546|2074|188|2007|ME|1|OC
2357|126902|BC|3548|2076|188|2377|EC|3|OC
2358|144796|BC|3550|2077|188|1315|ME|2|BC
2359|151636|BC|3551|2078|188|3830|CS|1|OC
2360|128731|BC|3552|2079|188|2007|EM|6|OC
2361|161995|BC|3554|2081|188|2007|EM|21|OC
2362|188315|BC|3555|2082|188|0004|AU|6|OC
2363|101663|BC|3557|2083|188|2739|EC|1|OC
2364|179763|BC|3558|2084|188|1315|ME|20|BC
2365|128352|OC|3560|-|188|2712|CS|6|OC
2366|147931|OC|3561|-|188|1219|IT|12|OC
2367|119739|BC|3562|2085|188|2007|IM|5|OC
2368|186585|OC|3563|-|188|0002|CL|2|OC
2369|121589|BC|3565|2087|188|2377|EC|6|OC
2370|191718|BC|3566|2088|188|2007|EM|21|BC
2371|190680|BC|3567|2089|188|0004|AU|9|OC
2372|174750|BC|3569|2090|188|1315|ME|2|BC
2373|153860|OC|3570|-|188|1413|CS|7|OC
2374|152507|OC|3572|-|188|1399|CS|6|OC
2375|150343|BC|3575|2093|188|1315|ME|2|BC
2376|182902|BC|3576|2094|188|5008|EM|20|OC
2377|190665|BC|3578|2096|188|1113|CS|13|OC
2378|196152|OC|3579|-|188|1219|EC|24|OC
2379|186771|MBC/DNC|3580|537|188|0001|ME|1|MBC_DNC
2380|179522|BC|3581|2097|188|2007|EE|9|OC
2381|151850|BC|3582|2098|188|1219|CS|2|BC
2382|119292|OC|3584|-|188|0002|FS|3|OC
2383|171784|BC|3585|2100|188|2006|CE|3|BC
2384|176837|BC|3586|2101|188|1219|CS|9|BC
2385|180684|MBC/DNC|3588|538|188|0004|IM|6|MBC_DNC
2386|169801|MBC/DNC|3590|539|188|0001|CE|7|MBC_DNC
2387|140197|BC|3591|2103|188|2007|ME|5|OC
2388|207492|OC|3592|-|188|0004|AU|7|OC
2389|209757|BC|3594|2105|188|5008|IM|10|OC
2390|126589|OC|3595|-|188|2712|MC|2|OC
2391|142946|SC|3597|114|188|0004|CS|3|SC
2392|198042|OC|3598|-|188|5008|EM|19|OC
2393|186431|MBC/DNC|3599|540|188|2006|EE|2|MBC_DNC
2394|232202|BC|3600|2107|188|5008|ME|1|OC
2395|193495|BC|3601|2108|188|2007|EM|4|BC
2396|171323|BC|3602|2109|188|2007|EE|5|OC
2397|208439|BC|3604|2111|188|2007|IM|17|OC
2398|108686|BCM|3605|101|188|1315|CS|1|BCM
2399|238537|BC|3606|2112|188|2007|EE|8|OC
2400|182777|BC|3607|2113|188|2005|EE|13|OC
2401|108056|OC|3609|-|188|0002|FS|1|OC
2402|211349|OC|3610|-|188|0004|AU|4|OC
2403|142692|BC|3611|2114|188|1219|CS|9|BC
2404|229269|BC|3612|2115|188|2610|CS|1|OC
2405|164075|OC|3613|-|188|1304|EC|12|OC
2406|176476|SC|3614|115|188|0001|CM|2|SC
2407|127433|MBC/DNC|3615|541|188|0001|ME|3|MBC_DNC
2408|180985|BC|3616|2116|188|1219|EC|7|OC
2409|249504|BC|3617|2117|188|0004|RP|6|OC
2410|184374|BCM|3618|102|188|2007|EC|2|BCM
2411|224945|BC|3619|2118|188|2006|ES|15|OC
2412|157352|BC|3620|2119|188|2007|EM|4|BC
2413|180177|BC|3621|2120|188|1419|CS|16|OC
2414|200010|BC|3622|2121|188|2712|CS|17|OC
2415|131214|OC|3623|-|188|1304|CS|12|OC
2416|125973|BC|3624|2122|188|2007|IM|4|OC
2417|139853|OC|3625|-|188|0001|GI|6|OC
2418|163240|BC|3626|2123|188|1113|EC|8|OC
2419|245305|BC|3628|2125|188|2006|CE|7|BC
2420|162876|BC|3629|2126|188|2006|CN|16|OC
2421|124304|OC|3630|-|188|1219|EC|17|OC
2422|241866|MBC/DNC|3632|542|188|2006|EE|1|MBC_DNC
2423|150087|BC|3634|2129|188|1219|CS|7|BC
